date,provider,blocks,bounces,clicks,deferred,delivered,drops,opens,spam_reports,unique_clicks,unique_opens
2016-12-28,Libero,0,0,0,0,0,0,0,0,0,0
2016-12-28,Mail.Ru,0,0,2,0,33,0,5,1,2,3
2016-12-28,MessageLabs,0,0,11,0,39,0,12,0,10,9
2016-12-28,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2016-12-28,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-12-28,Microsoft Outlook Live,1,0,53,27,652,8,327,0,41,147
2016-12-28,Optus,0,0,0,0,0,0,0,0,0,0
2016-12-28,Orange,0,0,0,0,0,0,0,0,0,0
2016-12-28,Other,31,14,305,394,2295,90,1064,2,217,573
2016-12-28,Postini,0,0,0,0,14,1,1,0,0,1
2016-12-28,Prodigy,4,3,233,64,1655,0,732,0,151,476
2016-12-28,Rackspace,7,0,11,0,64,3,54,0,8,21
2016-12-28,RoadRunner,1,0,70,1,336,0,205,0,34,121
2016-12-28,Shaw,0,0,1,0,2,0,1,0,1,1
2016-12-28,US Government,0,0,4,0,39,0,14,0,3,7
2016-12-28,US Military,0,0,0,0,6,0,0,0,0,0
2016-12-28,University,0,1,19,8,202,0,116,0,10,67
2016-12-28,Verizon,0,0,61,9,274,0,204,0,41,95
2016-12-28,WEB.DE,0,0,0,0,1,0,0,0,0,0
2016-12-28,Yahoo,0,31,1597,3613,24995,7,7812,8,1129,4598
2016-12-28,Yandex,0,0,0,0,3,0,2,0,0,2
2016-12-28,ZohoMail,0,0,0,0,0,0,0,0,0,0
2016-12-28,free.fr,0,0,0,0,0,0,0,0,0,0
2016-12-28,iCloud,1,1,176,1231,3220,0,1157,0,133,766
2016-12-29,AOL,0,7,442,575,4101,6,1579,13,303,1019
2016-12-29,AT&T,0,0,0,0,1,0,0,0,0,0
2016-12-29,BigPond,0,0,0,0,0,0,0,0,0,0
2016-12-29,Charter,0,0,36,0,161,2,79,0,21,52
2016-12-29,Comcast,0,2,226,3030,1219,2,698,1,138,382
2016-12-29,Cox,0,0,24,157,231,0,103,0,18,78
2016-12-29,Dream Host,0,0,0,0,3,0,0,0,0,0
2016-12-29,Earthlink,0,0,11,11,58,0,54,0,8,23
2016-12-29,Facebook,0,0,0,0,0,0,0,0,0,0
2016-12-29,GMX,0,0,0,0,24,0,5,0,0,4
2016-12-29,Gmail,5,46,1438,400,11654,26,7493,0,832,4744
2016-12-29,GoDaddy,0,0,27,12,213,8,296,0,17,89
2016-12-29,Hotmail,0,8,397,1386,7832,5,1616,4,260,968
2016-12-29,Libero,0,0,0,0,0,0,0,0,0,0
2016-12-29,Mail.Ru,0,0,1,0,34,0,7,0,1,4
2016-12-29,MessageLabs,0,0,7,0,38,1,12,0,7,7
2016-12-29,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-12-29,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-12-29,Microsoft Outlook Live,0,0,65,5,721,6,392,0,45,165
2016-12-29,Optus,0,0,0,0,0,0,0,0,0,0
2016-12-29,Orange,0,0,0,0,0,0,0,0,0,0
2016-12-29,Other,60,10,431,378,2365,65,1144,0,248,636
2016-12-29,Postini,0,0,4,0,9,0,1,0,1,1
2016-12-29,Prodigy,5,2,239,32,1781,3,734,0,172,454
2016-12-29,Rackspace,5,0,2,0,62,1,24,0,2,11
2016-12-29,RoadRunner,0,1,53,0,346,0,237,0,32,117
2016-12-29,Shaw,0,0,1,0,2,0,4,0,1,1
2016-12-29,US Government,0,0,4,0,41,0,10,0,4,5
2016-12-29,US Military,0,0,0,0,6,0,0,0,0,0
2016-12-29,University,0,0,38,10,212,0,85,0,15,59
2016-12-29,Verizon,0,1,39,19,299,0,186,0,27,93
2016-12-29,WEB.DE,0,0,1,0,0,0,1,0,1,1
2016-12-29,Yahoo,0,34,1856,3677,25876,4,10983,9,1264,4974
2016-12-29,Yandex,0,0,1,0,4,0,3,0,1,2
2016-12-29,ZohoMail,0,0,0,0,0,0,0,0,0,0
2016-12-29,free.fr,0,0,0,0,0,0,0,0,0,0
2016-12-29,iCloud,3,1,150,1197,3294,1,1176,0,112,766
2016-12-30,AOL,0,7,464,1872,4293,11,1647,6,305,1082
2016-12-30,AT&T,0,0,0,0,1,0,0,0,0,0
2016-12-30,BigPond,0,0,0,0,0,0,0,0,0,0
2016-12-30,Charter,0,0,32,8,161,0,85,0,19,57
2016-12-30,Comcast,1,2,230,2944,1227,5,788,0,154,465
2016-12-30,Cox,0,0,28,190,229,0,90,0,17,64
2016-12-30,Dream Host,0,0,0,0,2,0,0,0,0,0
2016-12-30,Earthlink,0,0,21,5,63,0,57,0,13,21
2016-12-30,Facebook,0,0,0,0,0,0,0,0,0,0
2016-12-30,GMX,0,0,0,0,22,0,3,0,0,3
2016-12-30,Gmail,1,43,1393,819,11450,24,7853,0,847,4795
2016-12-30,GoDaddy,0,1,49,9,225,11,181,0,14,91
2016-12-30,Hotmail,0,14,415,2529,8130,8,1601,7,263,970
2016-12-30,Libero,0,0,0,0,0,0,0,0,0,0
2016-12-30,Mail.Ru,0,0,1,0,30,0,6,0,1,3
2016-12-30,MessageLabs,0,0,18,0,39,3,21,0,10,14
2016-12-30,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-12-30,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2016-12-30,Microsoft Outlook Live,0,2,54,0,734,7,295,0,38,168
2016-12-30,Optus,0,0,0,0,0,0,0,0,0,0
2016-12-30,Orange,0,0,0,0,0,0,0,0,0,0
2016-12-30,Other,45,8,404,371,2315,74,1158,0,229,640
2016-12-30,Postini,0,0,0,0,10,0,0,0,0,0
2016-12-30,Prodigy,5,4,296,472,1836,3,936,1,189,589
2016-12-30,Rackspace,4,0,4,0,70,3,46,0,3,21
2016-12-30,RoadRunner,0,0,78,0,371,1,244,0,45,126
2016-12-30,Shaw,0,0,1,0,2,0,2,0,1,1
2016-12-30,US Government,0,0,3,0,48,0,7,0,3,3
2016-12-30,US Military,0,0,1,0,5,0,0,0,1,0
2016-12-30,University,0,0,22,7,234,0,78,0,15,55
2016-12-30,Verizon,1,1,90,31,310,0,160,0,45,106
2016-12-30,WEB.DE,0,0,0,0,2,0,0,0,0,0
2016-12-30,Yahoo,0,40,1953,3739,27024,5,8269,8,1302,4829
2016-12-30,Yandex,0,0,0,0,5,0,0,0,0,0
2016-12-30,ZohoMail,0,0,0,0,0,0,0,0,0,0
2016-12-30,free.fr,0,0,0,0,0,0,0,0,0,0
2016-12-30,iCloud,1,2,152,1640,3450,0,1181,0,117,783
2016-12-31,AOL,0,12,420,2247,4379,3,1538,7,284,984
2016-12-31,AT&T,0,0,0,0,1,0,0,0,0,0
2016-12-31,BigPond,0,0,0,0,0,0,0,0,0,0
2016-12-31,Charter,0,0,20,2,168,0,74,0,14,50
2016-12-31,Comcast,0,3,207,2947,1224,4,681,1,150,384
2016-12-31,Cox,1,0,33,183,232,0,125,0,22,83
2016-12-31,Dream Host,0,0,0,0,3,0,0,0,0,0
2016-12-31,Earthlink,0,0,26,7,65,0,41,0,12,22
2016-12-31,Facebook,0,0,0,0,0,0,0,0,0,0
2016-12-31,GMX,0,0,1,0,22,0,4,0,1,2
2016-12-31,Gmail,10,44,1348,1507,11351,14,7520,0,784,4687
2016-12-31,GoDaddy,0,1,8,10,208,7,102,0,8,62
2016-12-31,Hotmail,0,7,376,3554,8201,5,1389,7,252,888
2016-12-31,Libero,0,0,0,0,0,0,0,0,0,0
2016-12-31,Mail.Ru,0,0,0,0,29,0,5,0,0,4
2016-12-31,MessageLabs,0,0,5,0,39,1,14,0,5,10
2016-12-31,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2016-12-31,Microsoft Hosted Exchange,0,0,3,0,1,0,4,0,1,1
2016-12-31,Microsoft Outlook Live,0,1,44,0,794,4,320,0,29,186
2016-12-31,Optus,0,0,0,0,0,0,0,0,0,0
2016-12-31,Orange,0,0,0,0,0,0,0,0,0,0
2016-12-31,Other,37,13,355,383,2352,54,1080,1,216,596
2016-12-31,Postini,0,0,0,0,14,1,3,0,0,3
2016-12-31,Prodigy,3,2,271,603,1835,2,791,1,175,485
2016-12-31,Rackspace,8,0,5,11,65,8,37,0,4,10
2016-12-31,RoadRunner,0,0,56,1,389,0,174,0,37,114
2016-12-31,Shaw,0,0,2,0,2,0,3,0,1,1
2016-12-31,US Government,0,0,0,0,43,0,3,0,0,3
2016-12-31,US Military,0,0,0,0,8,0,0,0,0,0
2016-12-31,University,0,1,14,8,225,0,104,0,11,62
2016-12-31,Verizon,0,1,48,42,299,0,131,0,30,84
2016-12-31,WEB.DE,0,0,0,0,1,0,1,0,0,1
2016-12-31,Yahoo,0,34,1868,3767,27124,6,7851,10,1263,4793
2016-12-31,Yandex,0,0,0,0,3,0,1,0,0,1
2016-12-31,ZohoMail,0,0,0,0,0,0,0,0,0,0
2016-12-31,free.fr,0,0,0,0,0,0,0,0,0,0
2016-12-31,iCloud,0,6,147,1967,3449,0,1202,0,114,775
2017-01-01,AOL,0,6,425,718,4410,4,1516,18,288,949
2017-01-01,AT&T,0,0,0,0,1,0,0,0,0,0
2017-01-01,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-01,Charter,0,0,27,1,160,0,78,0,16,56
2017-01-01,Comcast,0,1,191,3161,1225,7,608,0,122,339
2017-01-01,Cox,1,0,27,157,229,0,120,0,19,76
2017-01-01,Dream Host,0,0,0,0,3,0,0,0,0,0
2017-01-01,Earthlink,0,2,11,8,58,0,45,0,8,16
2017-01-01,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-01,GMX,0,0,2,0,24,0,20,0,2,13
2017-01-01,Gmail,1,45,1344,118,11891,13,7277,0,814,4554
2017-01-01,GoDaddy,0,2,22,13,217,5,129,0,17,74
2017-01-01,Hotmail,0,8,319,1570,8293,5,1327,1,217,817
2017-01-01,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-01,Mail.Ru,0,0,0,0,28,0,7,0,0,6
2017-01-01,MessageLabs,0,0,6,0,44,1,22,0,6,13
2017-01-01,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2017-01-01,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2017-01-01,Microsoft Outlook Live,1,2,47,14,789,11,339,0,28,129
2017-01-01,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-01,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-01,Other,43,10,380,500,2435,78,1048,0,242,615
2017-01-01,Postini,0,0,4,0,14,0,3,0,1,2
2017-01-01,Prodigy,6,2,240,15,1854,1,848,0,146,459
2017-01-01,Rackspace,10,0,3,8,76,4,31,0,2,18
2017-01-01,RoadRunner,0,1,70,0,355,0,223,0,40,132
2017-01-01,Shaw,0,0,2,0,2,0,2,0,1,1
2017-01-01,US Government,0,0,1,0,38,0,6,0,1,4
2017-01-01,US Military,0,0,0,0,6,0,0,0,0,0
2017-01-01,University,0,0,11,9,230,0,107,0,7,62
2017-01-01,Verizon,0,1,50,16,318,0,112,0,29,77
2017-01-01,WEB.DE,0,0,1,0,1,0,1,0,1,1
2017-01-01,Yahoo,0,36,1722,3386,27303,11,8274,8,1186,4507
2017-01-01,Yandex,0,0,0,0,2,0,0,0,0,0
2017-01-01,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-01,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-01,iCloud,2,2,164,1176,3458,1,1219,0,119,816
2017-01-02,AOL,0,12,466,2115,4266,12,1759,20,325,1172
2017-01-02,AT&T,0,0,0,0,2,0,0,0,0,0
2017-01-02,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-02,Charter,0,0,30,5,155,1,115,0,18,75
2017-01-02,Comcast,0,1,236,2883,1178,1,743,1,145,456
2017-01-02,Cox,1,0,40,163,214,0,133,0,23,91
2017-01-02,Dream Host,0,0,0,0,3,0,0,0,0,0
2017-01-02,Earthlink,0,0,12,4,60,0,48,0,5,18
2017-01-02,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-02,GMX,0,0,1,0,25,0,7,0,1,4
2017-01-02,Gmail,10,68,1576,1360,12448,20,9119,0,907,5561
2017-01-02,GoDaddy,0,2,46,9,215,10,194,0,24,81
2017-01-02,Hotmail,0,17,458,3452,8079,2,1877,4,291,1079
2017-01-02,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-02,Mail.Ru,0,0,7,0,28,0,11,0,3,6
2017-01-02,MessageLabs,0,0,16,0,45,3,24,0,7,18
2017-01-02,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2017-01-02,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2017-01-02,Microsoft Outlook Live,1,2,67,0,787,9,445,0,41,216
2017-01-02,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-02,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-02,Other,51,20,422,379,2530,85,1429,0,268,727
2017-01-02,Postini,0,0,0,0,11,0,2,0,0,2
2017-01-02,Prodigy,5,1,364,644,1796,4,1076,0,218,634
2017-01-02,Rackspace,5,0,10,8,68,6,48,0,9,27
2017-01-02,RoadRunner,0,0,79,0,354,0,237,0,52,140
2017-01-02,Shaw,0,0,1,0,1,0,5,0,1,2
2017-01-02,US Government,0,0,0,0,37,0,2,0,0,2
2017-01-02,US Military,0,0,0,0,5,0,0,0,0,0
2017-01-02,University,0,0,16,23,230,0,131,0,12,74
2017-01-02,Verizon,0,0,68,62,309,1,155,0,47,101
2017-01-02,WEB.DE,0,0,0,0,0,0,1,0,0,1
2017-01-02,Yahoo,0,51,2174,3619,26687,5,12136,18,1445,5498
2017-01-02,Yandex,0,0,0,0,3,0,2,0,0,1
2017-01-02,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-02,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-02,iCloud,2,2,219,1628,3397,1,1386,0,155,909
2017-01-03,AOL,0,10,480,1654,4086,19,1672,36,321,1091
2017-01-03,AT&T,0,0,0,0,1,1,0,0,0,0
2017-01-03,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-03,Charter,0,0,29,0,156,1,115,0,23,75
2017-01-03,Comcast,0,2,199,2660,1134,6,690,1,137,418
2017-01-03,Cox,1,0,30,123,192,0,107,0,21,88
2017-01-03,Dream Host,0,0,0,0,2,0,0,0,0,0
2017-01-03,Earthlink,0,0,8,4,55,1,20,0,6,15
2017-01-03,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-03,GMX,0,0,2,0,28,0,5,0,2,5
2017-01-03,Gmail,6,64,1528,136,12005,24,8578,0,884,5253
2017-01-03,GoDaddy,0,1,28,17,258,14,268,0,23,125
2017-01-03,Hotmail,0,16,493,2248,7815,8,1895,2,289,1122
2017-01-03,Libero,0,0,0,0,1,0,0,0,0,0
2017-01-03,Mail.Ru,0,0,4,0,34,0,10,0,4,7
2017-01-03,MessageLabs,1,0,9,0,33,1,27,0,8,14
2017-01-03,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2017-01-03,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2017-01-03,Microsoft Outlook Live,0,1,68,0,751,7,433,0,41,225
2017-01-03,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-03,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-03,Other,42,5,501,449,2310,74,1574,4,296,879
2017-01-03,Postini,0,0,0,0,13,0,2,0,0,2
2017-01-03,Prodigy,4,1,251,313,1705,3,809,0,171,510
2017-01-03,Rackspace,3,0,10,6,76,8,69,0,6,36
2017-01-03,RoadRunner,0,0,68,0,333,0,184,0,38,133
2017-01-03,Shaw,0,0,0,0,5,0,1,0,0,1
2017-01-03,US Government,0,0,2,0,35,0,5,0,2,4
2017-01-03,US Military,0,0,1,0,9,0,3,0,1,2
2017-01-03,University,1,0,25,6,213,0,153,0,17,109
2017-01-03,Verizon,0,0,55,21,315,0,158,0,39,100
2017-01-03,WEB.DE,0,0,0,0,0,0,0,0,0,0
2017-01-03,Yahoo,0,47,2015,3404,26004,14,12619,19,1362,5187
2017-01-03,Yandex,0,0,0,0,3,0,1,0,0,1
2017-01-03,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-03,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-03,iCloud,1,3,158,1376,3323,0,1467,0,121,962
2017-01-04,AOL,1,8,394,2329,4420,12,1560,3,275,1024
2017-01-04,AT&T,0,0,0,0,1,0,0,0,0,0
2017-01-04,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-04,Charter,0,1,19,6,160,1,67,0,15,55
2017-01-04,Comcast,0,1,181,3145,1225,5,639,1,120,395
2017-01-04,Cox,1,0,24,190,244,0,75,0,20,66
2017-01-04,Dream Host,0,0,0,0,4,0,0,0,0,0
2017-01-04,Earthlink,0,0,6,3,62,1,29,0,5,13
2017-01-04,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-04,GMX,0,0,0,0,27,0,8,0,0,4
2017-01-04,Gmail,5,95,1400,1217,12602,18,8644,0,855,5147
2017-01-04,GoDaddy,0,2,43,15,230,14,216,0,31,89
2017-01-04,Hotmail,0,15,427,4112,8554,2,1935,2,254,1154
2017-01-04,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-04,Mail.Ru,0,0,15,0,38,0,15,0,5,10
2017-01-04,MessageLabs,0,0,5,0,33,0,5,0,5,3
2017-01-04,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2017-01-04,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2017-01-04,Microsoft Outlook Live,1,4,81,0,819,9,479,0,48,234
2017-01-04,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-04,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-04,Other,36,18,454,460,2620,79,1345,2,257,759
2017-01-04,Postini,0,0,0,0,13,0,8,0,0,6
2017-01-04,Prodigy,4,2,269,786,1905,4,872,1,189,522
2017-01-04,Rackspace,13,0,6,1,86,2,62,0,5,28
2017-01-04,RoadRunner,0,0,81,0,364,0,238,0,49,134
2017-01-04,Shaw,0,0,5,0,4,0,8,0,3,3
2017-01-04,US Government,0,0,4,0,39,0,13,0,2,3
2017-01-04,US Military,0,0,0,0,5,0,4,0,0,0
2017-01-04,University,1,0,27,1,216,0,90,0,13,59
2017-01-04,Verizon,0,0,46,64,326,0,142,0,32,96
2017-01-04,WEB.DE,0,0,0,0,0,0,0,0,0,0
2017-01-04,Yahoo,0,46,1968,4309,28076,3,10159,18,1352,5052
2017-01-04,Yandex,0,0,0,0,14,0,1,0,0,1
2017-01-04,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-04,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-04,iCloud,2,3,161,1719,3523,0,1201,0,125,829
2017-01-05,AOL,0,12,441,319,4699,3,1523,3,302,1034
2017-01-05,AT&T,0,0,0,0,2,0,0,0,0,0
2017-01-05,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-05,Charter,0,0,25,0,180,0,85,0,16,61
2017-01-05,Comcast,0,0,208,3531,1297,5,672,1,138,443
2017-01-05,Cox,0,0,26,163,218,0,109,0,21,82
2017-01-05,Dream Host,0,0,0,0,4,0,0,0,0,0
2017-01-05,Earthlink,0,0,12,11,67,1,22,0,7,17
2017-01-05,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-05,GMX,0,0,3,0,36,0,6,0,2,6
2017-01-05,Gmail,6,66,1343,93,12872,22,8136,0,826,5023
2017-01-05,GoDaddy,0,0,27,22,228,7,149,0,15,90
2017-01-05,Hotmail,0,21,505,1716,9090,10,2015,4,315,1148
2017-01-05,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-05,Mail.Ru,0,1,3,0,37,0,38,0,3,32
2017-01-05,MessageLabs,0,0,10,8,45,2,22,0,7,16
2017-01-05,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2017-01-05,Microsoft Hosted Exchange,0,0,0,0,0,0,0,0,0,0
2017-01-05,Microsoft Outlook Live,0,1,78,4,837,17,461,0,51,204
2017-01-05,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-05,Orange,0,0,0,0,1,0,0,0,0,0
2017-01-05,Other,38,18,493,515,2680,65,1359,0,287,767
2017-01-05,Postini,0,0,6,0,16,0,3,0,1,2
2017-01-05,Prodigy,9,3,246,18,1945,6,775,0,151,459
2017-01-05,Rackspace,4,0,9,0,82,8,57,0,7,27
2017-01-05,RoadRunner,0,0,69,0,396,0,202,0,40,123
2017-01-05,Shaw,0,0,27,0,7,0,21,0,5,7
2017-01-05,US Government,0,0,9,2,40,0,9,0,6,5
2017-01-05,US Military,0,0,0,0,5,0,0,0,0,0
2017-01-05,University,0,0,24,25,217,0,111,0,15,65
2017-01-05,Verizon,0,0,54,9,339,0,130,0,34,95
2017-01-05,WEB.DE,0,0,0,0,1,0,0,0,0,0
2017-01-05,Yahoo,0,42,1971,3818,29906,9,7995,16,1427,4938
2017-01-05,Yandex,0,0,0,0,18,0,4,0,0,4
2017-01-05,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-05,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-05,iCloud,0,6,193,1489,3842,0,1303,0,138,933
2017-01-06,AOL,0,14,569,2167,4710,9,1734,7,381,1193
2017-01-06,AT&T,0,0,0,0,1,0,0,0,0,0
2017-01-06,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-06,Charter,0,1,36,2,160,1,83,0,26,62
2017-01-06,Comcast,0,3,252,3424,1316,3,658,0,164,440
2017-01-06,Cox,0,1,25,184,233,0,142,0,15,84
2017-01-06,Dream Host,0,0,0,0,3,0,1,0,0,1
2017-01-06,Earthlink,0,1,12,6,70,1,26,0,6,16
2017-01-06,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-06,GMX,0,0,0,0,34,0,7,0,0,6
2017-01-06,Gmail,4,52,1567,1373,12677,26,8261,0,908,5156
2017-01-06,GoDaddy,0,0,37,9,204,7,169,0,19,71
2017-01-06,Hotmail,0,14,550,3222,8971,7,1987,4,348,1178
2017-01-06,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-06,Mail.Ru,0,0,8,0,38,0,14,1,4,10
2017-01-06,MessageLabs,0,1,11,0,49,0,32,0,9,17
2017-01-06,Microsoft Forefront,0,0,0,0,1,0,0,0,0,0
2017-01-06,Microsoft Hosted Exchange,0,0,0,0,1,0,0,0,0,0
2017-01-06,Microsoft Outlook Live,0,2,93,0,805,11,446,0,52,218
2017-01-06,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-06,Orange,0,0,0,0,1,0,0,0,0,0
2017-01-06,Other,47,5,475,571,2756,83,1444,2,277,753
2017-01-06,Postini,0,0,5,0,10,0,5,0,1,3
2017-01-06,Prodigy,11,0,294,537,1919,2,1008,0,199,655
2017-01-06,Rackspace,7,0,10,0,78,2,51,0,8,31
2017-01-06,RoadRunner,0,0,70,0,396,0,254,0,45,167
2017-01-06,Shaw,0,0,3,0,5,0,5,0,1,1
2017-01-06,US Government,0,0,1,0,39,0,8,0,1,4
2017-01-06,US Military,0,0,1,0,7,0,0,0,1,0
2017-01-06,University,0,1,21,7,254,0,142,0,14,84
2017-01-06,Verizon,0,1,69,49,341,0,211,0,50,118
2017-01-06,WEB.DE,0,0,1,0,2,0,1,0,1,1
2017-01-06,Yahoo,0,42,2249,3701,29663,19,8921,16,1504,5405
2017-01-06,Yandex,0,0,1,0,8,0,2,0,1,2
2017-01-06,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-06,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-06,iCloud,1,5,164,1739,3870,0,1397,0,128,927
2017-01-07,AOL,0,10,493,2511,4631,8,1674,7,351,1117
2017-01-07,AT&T,0,0,0,0,1,0,0,0,0,0
2017-01-07,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-07,Charter,0,2,19,2,167,0,78,0,12,61
2017-01-07,Comcast,0,1,234,3401,1255,8,688,0,175,425
2017-01-07,Cox,0,0,52,189,244,0,113,0,25,81
2017-01-07,Dream Host,0,0,0,0,4,0,0,0,0,0
2017-01-07,Earthlink,0,0,11,5,74,4,36,0,9,24
2017-01-07,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-07,GMX,0,0,0,0,40,0,14,0,0,8
2017-01-07,Gmail,6,71,1435,1739,12928,28,8414,0,844,5238
2017-01-07,GoDaddy,0,1,16,3,203,10,193,0,10,85
2017-01-07,Hotmail,0,5,425,4002,8713,9,1823,5,273,1054
2017-01-07,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-07,Mail.Ru,0,0,3,0,38,0,10,0,2,8
2017-01-07,MessageLabs,0,1,14,10,48,0,14,0,8,8
2017-01-07,Microsoft Forefront,0,0,0,0,2,0,0,0,0,0
2017-01-07,Microsoft Hosted Exchange,0,0,0,0,1,0,0,0,0,0
2017-01-07,Microsoft Outlook Live,0,0,56,2,703,10,293,0,32,148
2017-01-07,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-07,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-07,Other,69,8,399,574,2649,108,1237,0,250,684
2017-01-07,Postini,0,0,0,0,8,0,4,0,0,1
2017-01-07,Prodigy,4,2,264,561,1914,2,777,1,179,485
2017-01-07,Rackspace,4,0,10,0,89,2,34,0,9,20
2017-01-07,RoadRunner,0,2,79,0,377,0,244,0,50,144
2017-01-07,Shaw,0,0,0,0,3,0,1,0,0,1
2017-01-07,US Government,0,0,1,0,43,0,6,0,1,4
2017-01-07,US Military,0,0,0,0,7,0,0,0,0,0
2017-01-07,University,0,0,23,12,246,0,140,0,13,85
2017-01-07,Verizon,0,2,37,364,332,1,134,0,28,81
2017-01-07,WEB.DE,0,0,3,0,4,0,2,0,1,1
2017-01-07,Yahoo,0,50,2154,3626,28972,7,9251,11,1461,5243
2017-01-07,Yandex,0,0,0,0,8,0,0,0,0,0
2017-01-07,ZohoMail,0,0,0,0,0,0,0,0,0,0
2017-01-07,free.fr,0,0,0,0,0,0,0,0,0,0
2017-01-07,iCloud,2,2,169,2010,3842,0,1378,0,141,902
2017-01-08,AOL,0,10,549,765,4642,7,1820,12,348,1193
2017-01-08,AT&T,0,0,0,0,1,1,0,0,0,0
2017-01-08,BigPond,0,0,0,0,0,0,0,0,0,0
2017-01-08,Charter,0,1,30,1,150,4,180,0,25,153
2017-01-08,Comcast,0,1,198,3557,1321,5,572,3,135,395
2017-01-08,Cox,0,0,47,165,236,0,99,0,28,72
2017-01-08,Dream Host,0,0,0,0,3,0,0,0,0,0
2017-01-08,Earthlink,1,0,12,5,60,2,48,0,10,30
2017-01-08,Facebook,0,0,0,0,0,0,0,0,0,0
2017-01-08,GMX,0,1,2,0,47,0,14,0,2,11
2017-01-08,Gmail,8,75,1645,72,13096,30,8236,0,918,5017
2017-01-08,GoDaddy,0,4,13,13,245,17,114,0,11,60
2017-01-08,Hotmail,0,19,460,1735,9269,6,1790,6,281,1017
2017-01-08,Libero,0,0,0,0,0,0,0,0,0,0
2017-01-08,Mail.Ru,0,0,5,0,33,0,5,0,2,4
2017-01-08,MessageLabs,0,1,12,3,44,0,19,0,9,12
2017-01-08,Microsoft Forefront,0,0,0,0,0,0,0,0,0,0
2017-01-08,Microsoft Hosted Exchange,0,0,0,0,1,0,1,0,0,1
2017-01-08,Microsoft Outlook Live,0,1,40,0,732,12,306,0,30,154
2017-01-08,Optus,0,0,0,0,0,0,0,0,0,0
2017-01-08,Orange,0,0,0,0,0,0,0,0,0,0
2017-01-08,Other,51,13,372,471,2576,103,1269,0,240,681
2017-01-08,Postini,0,0,0,0,15,0,3,0,0,2
